"game_id","team","season","seq","date","stadium","opponent","is_home","runs_scored","runs_allowed","run_diff","win","home_away_label","result_label","run_diff_label","scoring_level","allowing_level","early_runs","middle_runs","late_runs","scored_first","led_after_3","led_after_6","game_flow_label","AB","H","BB","SO","double","triple","HR","extra_base_hits","power_score","run_per_hit","offense_pressure_score","offense_label","outs_pitched","innings_pitched","hits_allowed","bb_allowed","hr_allowed","so_pitched","whip_like","strikeout_walk_ratio","run_prevention_score","defense_label","model_predicted_result","model_win_probability","model_confidence_label","model_correct","model_prediction_type"
"CPBL-2024-xa-342","樂天桃猿","中職2024年",342,"2024-10-10 17:05","澄清湖棒球場","台鋼雄鷹",FALSE,1,12,-11,FALSE,"客場","敗","大敗","低得分","高失分",0,0,1,FALSE,FALSE,FALSE,"被壓制型",34,7,2,9,2,0,0,2,2,0.142857142857143,0.5,"攻勢受阻",24,8,16,5,1,5,2.625,1,-13,"投打被突破","loss",8.83650958389609e-09,"高信心",TRUE,"模型判斷敗且實際敗"
"CPBL-2024-xa-343","中信兄弟","中職2024年",343,"2024-09-22 17:05","臺北大巨蛋","味全龍",TRUE,1,5,-4,FALSE,"主場","敗","小敗","低得分","中等失分",0,1,0,FALSE,FALSE,FALSE,"被壓制型",31,4,1,5,2,0,0,2,2,0.25,1.5,"低效進攻",27,9,8,2,0,1,1.11111111111111,0.5,-6,"失分偏高","loss",0.00271274035185151,"高信心",TRUE,"模型判斷敗且實際敗"
"CPBL-2024-xa-343","味全龍","中職2024年",343,"2024-09-22 17:05","臺北大巨蛋","中信兄弟",FALSE,5,1,4,TRUE,"客場","勝","小勝","中等得分","低失分",1,0,4,TRUE,TRUE,FALSE,"後段逆轉型",34,8,2,1,3,0,0,3,3,0.625,9.5,"穩定攻擊",27,9,4,1,0,5,0.555555555555556,5,3,"壓制力強","win",0.999914104423119,"高信心",TRUE,"模型判斷勝且實際勝"
"CPBL-2024-xa-344","富邦悍將","中職2024年",344,"2024-10-10 17:05","新北市立新莊棒球場","統一7-ELEVEn獅",TRUE,4,2,2,TRUE,"主場","勝","小勝","中等得分","低失分",2,2,0,TRUE,FALSE,TRUE,"拉鋸型",30,5,2,6,1,0,0,1,1,0.8,4,"零星攻勢",27,9,7,4,0,6,1.22222222222222,1.5,0,"穩定守成","win",0.957878658751802,"高信心",TRUE,"模型判斷勝且實際勝"
"CPBL-2024-xa-344","統一7-ELEVEn獅","中職2024年",344,"2024-10-10 17:05","新北市立新莊棒球場","富邦悍將",FALSE,2,4,-2,FALSE,"客場","敗","小敗","低得分","中等失分",2,0,0,FALSE,FALSE,FALSE,"被壓制型",31,7,4,6,2,0,0,2,2,0.285714285714286,5,"低效進攻",24,8,5,2,0,6,0.875,3,0,"穩定守成","loss",0.175456851806838,"高信心",TRUE,"模型判斷敗且實際敗"
"CPBL-2024-xa-345","台鋼雄鷹","中職2024年",345,"2024-10-06 17:05","嘉義市立棒球場","樂天桃猿",TRUE,7,6,1,TRUE,"主場","勝","小勝","高得分","高失分",0,0,7,FALSE,FALSE,FALSE,"後段逆轉型",37,12,5,2,2,1,0,3,4,0.583333333333333,14,"火力強勢",27,9,11,3,0,4,1.55555555555556,1.33333333333333,-5,"失分偏高","win",0.762056236665148,"高信心",TRUE,"模型判斷勝且實際勝"
"CPBL-2024-xa-345","樂天桃猿","中職2024年",345,"2024-10-06 17:05","嘉義市立棒球場","台鋼雄鷹",FALSE,6,7,-1,FALSE,"客場","敗","小敗","高得分","高失分",4,2,0,TRUE,TRUE,TRUE,"拉鋸型",36,11,3,4,2,1,0,3,4,0.545454545454545,10,"火力強勢",26,8.66666666666667,12,5,0,2,1.96153846153846,0.4,-10,"投打被突破","loss",0.266610800933559,"中信心",TRUE,"模型判斷敗且實際敗"
"CPBL-2024-xa-346","樂天桃猿","中職2024年",346,"2024-09-24 18:35","樂天桃園棒球場","統一7-ELEVEn獅",TRUE,1,1,0,FALSE,"主場","和局","平手","低得分","低失分",1,0,0,FALSE,FALSE,FALSE,"被壓制型",33,8,1,3,1,0,0,1,1,0.125,1.5,"低效進攻",30,10,5,3,0,10,0.8,3.33333333333333,6,"壓制力強","win",0.915781223451832,"高信心",FALSE,"模型判斷勝但實際敗"
"CPBL-2024-xa-346","統一7-ELEVEn獅","中職2024年",346,"2024-09-24 18:35","樂天桃園棒球場","樂天桃猿",FALSE,1,1,0,FALSE,"客場","和局","平手","低得分","低失分",1,0,0,FALSE,FALSE,FALSE,"被壓制型",34,5,3,10,0,0,0,0,0,0.2,-1,"攻勢受阻",28,9.33333333333333,8,1,0,3,0.964285714285714,3,1,"壓制力強","loss",0.0211801161398732,"高信心",TRUE,"模型判斷敗且實際敗"
"CPBL-2024-xa-347","中信兄弟","中職2024年",347,"2024-09-24 18:35","新北市立新莊棒球場","富邦悍將",FALSE,1,7,-6,FALSE,"客場","敗","大敗","低得分","高失分",1,0,0,TRUE,TRUE,FALSE,"拉鋸型",34,7,4,6,2,0,1,3,5,0.142857142857143,5,"低效進攻",24,8,10,6,0,2,2,0.333333333333333,-11,"投打被突破","loss",3.41358722172645e-06,"高信心",TRUE,"模型判斷敗且實際敗"
"CPBL-2024-xa-347","富邦悍將","中職2024年",347,"2024-09-24 18:35","新北市立新莊棒球場","中信兄弟",TRUE,7,1,6,TRUE,"主場","勝","大勝","高得分","低失分",0,3,4,FALSE,FALSE,TRUE,"後段追分型",29,10,6,2,2,0,0,2,2,0.7,14,"穩定攻擊",27,9,7,4,1,6,1.22222222222222,1.5,0,"穩定守成","win",0.999925594129757,"高信心",TRUE,"模型判斷勝且實際勝"
"CPBL-2024-xa-348","台鋼雄鷹","中職2024年",348,"2024-09-24 18:35","澄清湖棒球場","味全龍",TRUE,6,1,5,TRUE,"主場","勝","大勝","高得分","低失分",6,0,0,TRUE,TRUE,TRUE,"全場壓制型",32,9,2,10,4,0,1,5,7,0.666666666666667,8,"火力強勢",27,9,8,1,0,6,1,6,4,"壓制力強","win",0.997521035017322,"高信心",TRUE,"模型判斷勝且實際勝"
"CPBL-2024-xa-348","味全龍","中職2024年",348,"2024-09-24 18:35","澄清湖棒球場","台鋼雄鷹",FALSE,1,6,-5,FALSE,"客場","敗","大敗","低得分","高失分",0,1,0,FALSE,FALSE,FALSE,"被壓制型",34,8,1,6,3,0,0,3,3,0.125,2,"低效進攻",24,8,9,2,1,10,1.375,5,1,"失分偏高","loss",7.22857646133378e-05,"高信心",TRUE,"模型判斷敗且實際敗"
"CPBL-2024-xa-349","中信兄弟","中職2024年",349,"2024-09-26 18:35","臺中市洲際棒球場","台鋼雄鷹",TRUE,3,2,1,TRUE,"主場","勝","小勝","中等得分","低失分",1,1,1,TRUE,TRUE,TRUE,"全場壓制型",27,6,4,4,0,0,0,0,0,0.5,5,"零星攻勢",27,9,7,2,0,7,1,3.5,3,"壓制力強","win",0.996636780402613,"高信心",TRUE,"模型判斷勝且實際勝"
"CPBL-2024-xa-349","台鋼雄鷹","中職2024年",349,"2024-09-26 18:35","臺中市洲際棒球場","中信兄弟",FALSE,2,3,-1,FALSE,"客場","敗","小敗","低得分","中等失分",0,0,2,FALSE,FALSE,FALSE,"被壓制型",34,7,2,7,1,1,0,2,3,0.285714285714286,2.5,"低效進攻",24,8,6,4,0,4,1.25,1,-3,"普通防守","loss",0.0026765805326926,"高信心",TRUE,"模型判斷敗且實際敗"
"CPBL-2024-xa-35","台鋼雄鷹","中職2024年",35,"2024-04-16 18:30","斗六棒球場","味全龍",TRUE,0,1,-1,FALSE,"主場","敗","小敗","低得分","低失分",0,0,0,FALSE,FALSE,FALSE,"被壓制型",28,6,3,5,0,0,0,0,0,0,0.5,"低效進攻",27,9,7,2,0,6,1,3,3,"壓制力強","loss",0.0866202019388059,"高信心",TRUE,"模型判斷敗且實際敗"
"CPBL-2024-xa-35","味全龍","中職2024年",35,"2024-04-16 18:30","斗六棒球場","台鋼雄鷹",FALSE,1,0,1,TRUE,"客場","勝","小勝","低得分","低失分",0,1,0,TRUE,FALSE,TRUE,"拉鋸型",31,7,2,6,1,1,0,2,3,0.142857142857143,2,"低效進攻",27,9,6,3,0,5,1,1.66666666666667,2,"壓制力強","win",0.932041443874521,"高信心",TRUE,"模型判斷勝且實際勝"
"CPBL-2024-xa-350","富邦悍將","中職2024年",350,"2024-09-26 18:35","新北市立新莊棒球場","樂天桃猿",TRUE,6,10,-4,FALSE,"主場","敗","小敗","高得分","高失分",2,4,0,FALSE,FALSE,TRUE,"拉鋸型",41,13,3,11,1,1,0,2,3,0.461538461538462,5.5,"穩定攻擊",27,9,12,3,1,8,1.66666666666667,2.66666666666667,-6,"失分偏高","loss",0.00163788247948304,"高信心",TRUE,"模型判斷敗且實際敗"
"CPBL-2024-xa-350","樂天桃猿","中職2024年",350,"2024-09-26 18:35","新北市立新莊棒球場","富邦悍將",FALSE,10,6,4,TRUE,"客場","勝","小勝","高得分","高失分",5,0,5,TRUE,TRUE,FALSE,"後段逆轉型",37,12,3,8,0,1,1,2,5,0.833333333333333,11,"穩定攻擊",27,9,13,3,0,11,1.77777777777778,3.66666666666667,2,"失分偏高","win",0.999417538883934,"高信心",TRUE,"模型判斷勝且實際勝"
"CPBL-2024-xa-351","味全龍","中職2024年",351,"2024-09-26 18:35","臺北市立天母棒球場","統一7-ELEVEn獅",TRUE,6,2,4,TRUE,"主場","勝","小勝","高得分","低失分",3,3,0,TRUE,TRUE,TRUE,"全場壓制型",30,6,2,8,0,1,2,3,8,1,7,"火力強勢",27,9,7,4,1,8,1.22222222222222,2,1,"穩定守成","win",0.995787269783397,"高信心",TRUE,"模型判斷勝且實際勝"
"CPBL-2024-xa-351","統一7-ELEVEn獅","中職2024年",351,"2024-09-26 18:35","臺北市立天母棒球場","味全龍",FALSE,2,6,-4,FALSE,"客場","敗","小敗","低得分","高失分",0,2,0,FALSE,FALSE,FALSE,"被壓制型",35,7,4,8,1,0,1,2,4,0.285714285714286,4,"攻勢受阻",24,8,6,2,2,8,1,4,-2,"失分偏高","loss",6.80850790735217e-05,"高信心",TRUE,"模型判斷敗且實際敗"
"CPBL-2024-xa-352","中信兄弟","中職2024年",352,"2024-09-27 18:35","臺中市洲際棒球場","台鋼雄鷹",TRUE,5,6,-1,FALSE,"主場","敗","小敗","中等得分","高失分",3,2,0,TRUE,TRUE,FALSE,"拉鋸型",31,6,5,6,2,0,1,3,5,0.833333333333333,10,"零星攻勢",27,9,7,1,0,8,0.888888888888889,8,1,"失分偏高","win",0.978483509218003,"高信心",FALSE,"模型判斷勝但實際敗"
"CPBL-2024-xa-352","台鋼雄鷹","中職2024年",352,"2024-09-27 18:35","臺中市洲際棒球場","中信兄弟",FALSE,6,5,1,TRUE,"客場","勝","小勝","高得分","中等失分",0,6,0,FALSE,FALSE,TRUE,"拉鋸型",34,7,1,8,1,0,0,1,1,0.857142857142857,4,"零星攻勢",27,9,6,5,1,6,1.22222222222222,1.2,-5,"失分偏高","win",0.990072335899001,"高信心",TRUE,"模型判斷勝且實際勝"
"CPBL-2024-xa-353","富邦悍將","中職2024年",353,"2024-09-27 18:36","新北市立新莊棒球場","樂天桃猿",TRUE,5,8,-3,FALSE,"主場","敗","小敗","中等得分","高失分",3,0,2,FALSE,TRUE,FALSE,"拉鋸型",35,9,2,6,0,0,1,1,3,0.555555555555556,5,"穩定攻擊",27,9,13,4,1,6,1.88888888888889,1.5,-7,"投打被突破","loss",0.000918919143819535,"高信心",TRUE,"模型判斷敗且實際敗"
"CPBL-2024-xa-353","樂天桃猿","中職2024年",353,"2024-09-27 18:36","新北市立新莊棒球場","富邦悍將",FALSE,8,5,3,TRUE,"客場","勝","小勝","高得分","中等失分",2,3,3,FALSE,FALSE,TRUE,"後段追分型",36,13,4,6,1,0,1,2,4,0.615384615384615,11,"穩定攻擊",27,9,9,2,1,6,1.22222222222222,3,-2,"失分偏高","win",0.99974188258647,"高信心",TRUE,"模型判斷勝且實際勝"
"CPBL-2024-xa-354","味全龍","中職2024年",354,"2024-09-27 18:36","臺北市立天母棒球場","統一7-ELEVEn獅",TRUE,1,3,-2,FALSE,"主場","敗","小敗","低得分","中等失分",0,1,0,TRUE,FALSE,TRUE,"拉鋸型",34,8,2,9,1,0,0,1,1,0.125,-0.5,"攻勢受阻",27,9,6,1,0,13,0.777777777777778,13,9,"穩定守成","loss",0.0285078526086676,"高信心",TRUE,"模型判斷敗且實際敗"
"CPBL-2024-xa-354","統一7-ELEVEn獅","中職2024年",354,"2024-09-27 18:36","臺北市立天母棒球場","味全龍",FALSE,3,1,2,TRUE,"客場","勝","小勝","中等得分","低失分",0,0,3,FALSE,FALSE,FALSE,"後段逆轉型",33,6,1,13,2,1,0,3,4,0.5,0.5,"零星攻勢",27,9,8,2,0,9,1.11111111111111,4.5,6,"壓制力強","win",0.81174239738821,"高信心",TRUE,"模型判斷勝且實際勝"
"CPBL-2024-xa-355","台鋼雄鷹","中職2024年",355,"2024-09-28 17:05","臺北大巨蛋","統一7-ELEVEn獅",FALSE,4,0,4,TRUE,"客場","勝","小勝","中等得分","低失分",2,2,0,TRUE,TRUE,TRUE,"全場壓制型",33,7,0,2,2,0,1,3,5,0.571428571428571,6,"零星攻勢",27,9,4,0,0,6,0.444444444444444,6,6,"壓制力強","win",0.999777450026197,"高信心",TRUE,"模型判斷勝且實際勝"
"CPBL-2024-xa-355","統一7-ELEVEn獅","中職2024年",355,"2024-09-28 17:05","臺北大巨蛋","台鋼雄鷹",TRUE,0,4,-4,FALSE,"主場","敗","小敗","低得分","中等失分",0,0,0,FALSE,FALSE,FALSE,"被壓制型",31,4,0,6,1,0,0,1,1,0,-2,"低效進攻",27,9,7,0,1,2,0.777777777777778,2,-3,"普通防守","loss",0.000481352687900281,"高信心",TRUE,"模型判斷敗且實際敗"
"CPBL-2024-xa-356","中信兄弟","中職2024年",356,"2024-09-28 16:45","樂天桃園棒球場","樂天桃猿",FALSE,1,0,1,TRUE,"客場","勝","小勝","低得分","低失分",0,0,1,TRUE,FALSE,FALSE,"後段逆轉型",32,6,3,6,2,0,0,2,2,0.166666666666667,3,"低效進攻",27,9,7,0,0,7,0.777777777777778,7,7,"壓制力強","win",0.621847680897521,"中信心",TRUE,"模型判斷勝且實際勝"
"CPBL-2024-xa-356","樂天桃猿","中職2024年",356,"2024-09-28 16:45","樂天桃園棒球場","中信兄弟",TRUE,0,1,-1,FALSE,"主場","敗","小敗","低得分","低失分",0,0,0,FALSE,FALSE,FALSE,"被壓制型",32,7,0,7,0,0,0,0,0,0,-3.5,"低效進攻",27,9,6,3,0,6,1,2,2,"壓制力強","loss",0.0114910235616057,"高信心",TRUE,"模型判斷敗且實際敗"
"CPBL-2024-xa-357","味全龍","中職2024年",357,"2024-09-28 17:05","臺北市立天母棒球場","富邦悍將",TRUE,3,7,-4,FALSE,"主場","敗","小敗","中等得分","高失分",0,1,2,FALSE,FALSE,FALSE,"被壓制型",36,6,5,11,1,1,0,2,3,0.5,4.5,"零星攻勢",30,10,13,3,1,7,1.6,2.33333333333333,-4,"失分偏高","loss",0.000372255939219689,"高信心",TRUE,"模型判斷敗且實際敗"
"CPBL-2024-xa-357","富邦悍將","中職2024年",357,"2024-09-28 17:05","臺北市立天母棒球場","味全龍",FALSE,7,3,4,TRUE,"客場","勝","小勝","高得分","中等失分",1,2,0,TRUE,TRUE,TRUE,"全場壓制型",41,13,3,7,3,0,1,4,6,0.538461538461538,10.5,"火力強勢",30,10,6,5,0,11,1.1,2.2,3,"穩定守成","win",0.998574864153276,"高信心",TRUE,"模型判斷勝且實際勝"
"CPBL-2024-xa-358","台鋼雄鷹","中職2024年",358,"2024-09-29 17:05","臺南市立棒球場","統一7-ELEVEn獅",FALSE,4,2,2,TRUE,"客場","勝","小勝","中等得分","低失分",1,0,0,TRUE,TRUE,TRUE,"全場壓制型",35,7,4,4,1,0,0,1,1,0.571428571428571,7,"零星攻勢",30,10,6,4,0,3,1,0.75,-3,"壓制力強","win",0.981792941111496,"高信心",TRUE,"模型判斷勝且實際勝"
"CPBL-2024-xa-358","統一7-ELEVEn獅","中職2024年",358,"2024-09-29 17:05","臺南市立棒球場","台鋼雄鷹",TRUE,2,4,-2,FALSE,"主場","敗","小敗","低得分","中等失分",0,0,1,FALSE,FALSE,FALSE,"被壓制型",32,6,4,3,1,0,0,1,1,0.333333333333333,5.5,"低效進攻",30,10,7,4,0,4,1.1,1,-4,"普通防守","loss",0.380307659856509,"中信心",TRUE,"模型判斷敗且實際敗"
"CPBL-2024-xa-359","中信兄弟","中職2024年",359,"2024-09-29 16:51","樂天桃園棒球場","樂天桃猿",FALSE,8,5,3,TRUE,"客場","勝","小勝","高得分","中等失分",2,0,6,TRUE,TRUE,FALSE,"後段逆轉型",34,12,5,6,4,0,2,6,10,0.666666666666667,16,"火力強勢",27,9,12,3,2,6,1.66666666666667,2,-4,"失分偏高","win",0.998075376367774,"高信心",TRUE,"模型判斷勝且實際勝"
"CPBL-2024-xa-359","樂天桃猿","中職2024年",359,"2024-09-29 16:51","樂天桃園棒球場","中信兄弟",TRUE,5,8,-3,FALSE,"主場","敗","小敗","中等得分","高失分",0,2,3,FALSE,FALSE,FALSE,"被壓制型",39,12,3,6,1,0,2,3,7,0.416666666666667,8,"穩定攻擊",27,9,12,5,2,6,1.88888888888889,1.2,-9,"投打被突破","loss",0.000107346989046082,"高信心",TRUE,"模型判斷敗且實際敗"
"CPBL-2024-xa-36","樂天桃猿","中職2024年",36,"2024-04-16 18:35","臺南市立棒球場","統一7-ELEVEn獅",TRUE,1,11,-10,FALSE,"主場","敗","大敗","低得分","高失分",1,0,0,FALSE,FALSE,FALSE,"被壓制型",33,6,5,7,2,0,0,2,2,0.166666666666667,4.5,"低效進攻",27,9,17,7,0,9,2.66666666666667,1.28571428571429,-9,"投打被突破","loss",6.92454021206522e-09,"高信心",TRUE,"模型判斷敗且實際敗"
"CPBL-2024-xa-36","統一7-ELEVEn獅","中職2024年",36,"2024-04-16 18:35","臺南市立棒球場","樂天桃猿",FALSE,11,1,10,TRUE,"客場","勝","大勝","高得分","低失分",3,5,3,TRUE,TRUE,TRUE,"全場壓制型",45,17,7,9,2,0,0,2,2,0.647058823529412,15.5,"穩定攻擊",27,9,6,5,0,7,1.22222222222222,1.4,1,"穩定守成","win",0.999862702744481,"高信心",TRUE,"模型判斷勝且實際勝"
"CPBL-2024-xa-360","味全龍","中職2024年",360,"2024-09-29 17:05","臺北大巨蛋","富邦悍將",TRUE,3,2,1,TRUE,"主場","勝","小勝","中等得分","低失分",1,0,1,TRUE,TRUE,TRUE,"全場壓制型",38,10,1,12,1,1,0,2,3,0.3,0,"穩定攻擊",33,11,6,7,0,6,1.18181818181818,0.857142857142857,-3,"壓制力強","win",0.986556315271834,"高信心",TRUE,"模型判斷勝且實際勝"
"CPBL-2024-xa-360","富邦悍將","中職2024年",360,"2024-09-29 17:05","臺北大巨蛋","味全龍",FALSE,2,3,-1,FALSE,"客場","敗","小敗","低得分","中等失分",0,0,2,FALSE,FALSE,FALSE,"被壓制型",36,6,7,6,1,1,0,2,3,0.333333333333333,8,"低效進攻",30,10,10,1,0,12,1.1,12,8,"穩定守成","loss",0.0134481418055852,"高信心",TRUE,"模型判斷敗且實際敗"
"CPBL-2024-xa-37","台鋼雄鷹","中職2024年",37,"2024-04-17 18:23","斗六棒球場","味全龍",TRUE,3,12,-9,FALSE,"主場","敗","大敗","中等得分","高失分",3,0,0,TRUE,TRUE,TRUE,"拉鋸型",30,5,2,11,2,0,0,2,2,0.6,1.5,"零星攻勢",27,9,17,3,0,11,2.22222222222222,3.66666666666667,-4,"投打被突破","loss",0.000730989564139168,"高信心",TRUE,"模型判斷敗且實際敗"
"CPBL-2024-xa-37","味全龍","中職2024年",37,"2024-04-17 18:23","斗六棒球場","台鋼雄鷹",FALSE,12,3,9,TRUE,"客場","勝","大勝","高得分","中等失分",0,1,11,FALSE,FALSE,FALSE,"後段逆轉型",40,17,3,11,2,1,0,3,4,0.705882352941177,12.5,"火力強勢",27,9,5,2,0,11,0.777777777777778,5.5,6,"穩定守成","win",0.999999997694792,"高信心",TRUE,"模型判斷勝且實際勝"
"CPBL-2024-xa-38","樂天桃猿","中職2024年",38,"2024-04-17 18:36","臺南市立棒球場","統一7-ELEVEn獅",TRUE,0,10,-10,FALSE,"主場","敗","大敗","低得分","高失分",0,0,0,FALSE,FALSE,FALSE,"被壓制型",34,7,2,12,0,0,0,0,0,0,-4,"攻勢受阻",27,9,19,4,1,8,2.55555555555556,2,-7,"投打被突破","loss",1.3896904736681e-09,"高信心",TRUE,"模型判斷敗且實際敗"
"CPBL-2024-xa-38","統一7-ELEVEn獅","中職2024年",38,"2024-04-17 18:36","臺南市立棒球場","樂天桃猿",FALSE,10,0,10,TRUE,"客場","勝","大勝","高得分","低失分",2,3,5,TRUE,TRUE,TRUE,"全場壓制型",43,19,4,8,5,0,1,6,8,0.526315789473684,16,"火力強勢",27,9,7,2,0,12,1,6,10,"壓制力強","win",0.999999203447597,"高信心",TRUE,"模型判斷勝且實際勝"
"CPBL-2024-xa-39","中信兄弟","中職2024年",39,"2024-04-17 18:35","新北市立新莊棒球場","富邦悍將",FALSE,4,10,-6,FALSE,"客場","敗","大敗","中等得分","高失分",2,2,0,FALSE,TRUE,FALSE,"拉鋸型",28,6,7,9,1,0,0,1,1,0.666666666666667,7.5,"零星攻勢",24,8,9,3,1,6,1.5,2,-8,"失分偏高","loss",0.23048387584298,"高信心",TRUE,"模型判斷敗且實際敗"
"CPBL-2024-xa-39","富邦悍將","中職2024年",39,"2024-04-17 18:35","新北市立新莊棒球場","中信兄弟",TRUE,10,4,6,TRUE,"主場","勝","大勝","高得分","中等失分",1,4,5,TRUE,FALSE,TRUE,"後段追分型",35,9,3,6,1,1,1,3,6,1.11111111111111,13,"火力強勢",27,9,6,7,0,9,1.44444444444444,1.28571428571429,-2,"普通防守","win",0.999899939456401,"高信心",TRUE,"模型判斷勝且實際勝"
"CPBL-2024-xa-4","富邦悍將","中職2024年",4,"2024-03-31 17:10","臺南市立棒球場","統一7-ELEVEn獅",FALSE,0,9,-9,FALSE,"客場","敗","大敗","低得分","高失分",0,0,0,FALSE,FALSE,FALSE,"被壓制型",34,8,0,11,1,0,0,1,1,0,-4.5,"攻勢受阻",24,8,19,5,0,5,3,1,-9,"投打被突破","loss",3.16731362211684e-09,"高信心",TRUE,"模型判斷敗且實際敗"
"CPBL-2024-xa-4","統一7-ELEVEn獅","中職2024年",4,"2024-03-31 17:10","臺南市立棒球場","富邦悍將",TRUE,9,0,9,TRUE,"主場","勝","大勝","高得分","低失分",5,3,1,TRUE,TRUE,TRUE,"全場壓制型",39,19,5,5,1,3,0,4,7,0.473684210526316,15.5,"火力強勢",27,9,8,0,0,11,0.888888888888889,11,11,"壓制力強","win",0.999983776579586,"高信心",TRUE,"模型判斷勝且實際勝"
"CPBL-2024-xa-40","中信兄弟","中職2024年",40,"2024-04-18 18:35","新北市立新莊棒球場","富邦悍將",FALSE,6,2,4,TRUE,"客場","勝","小勝","高得分","低失分",2,3,1,TRUE,TRUE,TRUE,"全場壓制型",38,15,5,2,2,0,0,2,2,0.4,12,"穩定攻擊",27,9,6,2,0,4,0.888888888888889,2,0,"壓制力強","win",0.999965055359134,"高信心",TRUE,"模型判斷勝且實際勝"
"CPBL-2024-xa-40","富邦悍將","中職2024年",40,"2024-04-18 18:35","新北市立新莊棒球場","中信兄弟",TRUE,2,6,-4,FALSE,"主場","敗","小敗","低得分","高失分",0,0,2,FALSE,FALSE,FALSE,"被壓制型",32,6,2,4,1,0,0,1,1,0.333333333333333,3,"低效進攻",27,9,15,5,0,2,2.22222222222222,0.4,-9,"投打被突破","loss",8.66106119072662e-06,"高信心",TRUE,"模型判斷敗且實際敗"
"CPBL-2024-xa-41","中信兄弟","中職2024年",41,"2024-04-19 18:35","澄清湖棒球場","台鋼雄鷹",FALSE,3,2,1,TRUE,"客場","勝","小勝","中等得分","低失分",0,3,0,TRUE,FALSE,TRUE,"拉鋸型",31,5,6,4,0,0,0,0,0,0.6,7,"零星攻勢",27,9,9,4,1,9,1.44444444444444,2.25,2,"穩定守成","loss",0.294320861541683,"中信心",FALSE,"模型判斷敗但實際勝"
"CPBL-2024-xa-41","台鋼雄鷹","中職2024年",41,"2024-04-19 18:35","澄清湖棒球場","中信兄弟",TRUE,2,3,-1,FALSE,"主場","敗","小敗","低得分","中等失分",0,0,2,FALSE,FALSE,FALSE,"被壓制型",33,9,4,9,0,0,1,1,3,0.222222222222222,2.5,"攻勢受阻",27,9,5,6,0,4,1.22222222222222,0.666666666666667,-5,"普通防守","loss",0.135674221660103,"高信心",TRUE,"模型判斷敗且實際敗"
"CPBL-2024-xa-42","味全龍","中職2024年",42,"2024-04-19 18:35","臺北市立天母棒球場","樂天桃猿",TRUE,0,3,-3,FALSE,"主場","敗","小敗","低得分","中等失分",0,0,0,FALSE,FALSE,FALSE,"被壓制型",28,3,2,4,2,0,0,2,2,0,2,"低效進攻",27,9,7,2,1,6,1,3,0,"穩定守成","loss",0.000470717468329445,"高信心",TRUE,"模型判斷敗且實際敗"
"CPBL-2024-xa-42","樂天桃猿","中職2024年",42,"2024-04-19 18:35","臺北市立天母棒球場","味全龍",FALSE,3,0,3,TRUE,"客場","勝","小勝","中等得分","低失分",2,1,0,TRUE,TRUE,TRUE,"全場壓制型",33,7,2,6,1,0,1,2,4,0.428571428571429,4,"零星攻勢",27,9,3,2,0,4,0.555555555555556,2,2,"壓制力強","win",0.998560831136419,"高信心",TRUE,"模型判斷勝且實際勝"
"CPBL-2024-xa-43","富邦悍將","中職2024年",43,"2024-04-19 18:35","臺南市立棒球場","統一7-ELEVEn獅",FALSE,1,3,-2,FALSE,"客場","敗","小敗","低得分","中等失分",0,0,1,FALSE,FALSE,FALSE,"被壓制型",29,4,5,11,1,0,0,1,1,0.25,1.5,"攻勢受阻",24,8,6,3,0,8,1.125,2.66666666666667,2,"穩定守成","loss",0.00821583726909714,"高信心",TRUE,"模型判斷敗且實際敗"
"CPBL-2024-xa-43","統一7-ELEVEn獅","中職2024年",43,"2024-04-19 18:35","臺南市立棒球場","富邦悍將",TRUE,3,1,2,TRUE,"主場","勝","小勝","中等得分","低失分",3,0,0,TRUE,TRUE,TRUE,"全場壓制型",27,6,3,8,2,0,0,2,2,0.5,4,"零星攻勢",27,9,4,5,0,11,1,2.2,5,"壓制力強","win",0.998452608028128,"高信心",TRUE,"模型判斷勝且實際勝"
"CPBL-2024-xa-44","中信兄弟","中職2024年",44,"2024-04-20 17:07","澄清湖棒球場","台鋼雄鷹",FALSE,0,3,-3,FALSE,"客場","敗","小敗","低得分","中等失分",0,0,0,FALSE,FALSE,FALSE,"被壓制型",29,1,4,2,0,0,0,0,0,0,3,"低效進攻",24,8,10,2,2,6,1.5,3,-1,"普通防守","loss",1.40350291367827e-08,"高信心",TRUE,"模型判斷敗且實際敗"
"CPBL-2024-xa-44","台鋼雄鷹","中職2024年",44,"2024-04-20 17:07","澄清湖棒球場","中信兄弟",TRUE,3,0,3,TRUE,"主場","勝","小勝","中等得分","低失分",1,1,1,TRUE,TRUE,TRUE,"全場壓制型",34,10,2,6,0,0,2,2,6,0.3,4,"穩定攻擊",27,9,1,4,0,2,0.555555555555556,0.5,-2,"壓制力強","win",0.997211575663777,"高信心",TRUE,"模型判斷勝且實際勝"
"CPBL-2024-xa-45","味全龍","中職2024年",45,"2024-04-20 17:05","臺北市立天母棒球場","樂天桃猿",TRUE,3,2,1,TRUE,"主場","勝","小勝","中等得分","低失分",1,0,1,TRUE,TRUE,FALSE,"後段逆轉型",35,7,6,5,2,0,0,2,2,0.428571428571429,8.5,"零星攻勢",36,12,8,5,1,13,1.08333333333333,2.6,5,"壓制力強","win",0.998646305721275,"高信心",TRUE,"模型判斷勝且實際勝"
